Symbol,Year,Start_Price,End_Price,Actual_Return,Trust_Score,Verdict,pe_ratio,debt_to_equity,revenue_growth,profit_margins,roe,free_cash_flow,dividend_yield,rsi,macd,price_vs_sma50,price_vs_sma200,volatility,volume_ratio,trend_strength,ema_20,atr,bb_position
QCOM,2024,134.50717163085938,174.75,29.91872320353504,100.0,TRUSTED,34.810757,73.767,0.1,0.12512,0.2334,6856249856.0,2.04,51.172340117036285,1.4737446128750094,1.7965738665374864,11.231567345728237,38.41362217781603,0.5389082145073305,0.317817009274446,174.06895746195477,3.977144513811384,0.5513517813039314
IBM,2020,100.01376342773438,96.64662170410156,-3.3666783532906086,85.7,TRUSTED,36.250595,237.831,0.091,0.120900005,0.30156,11757500416.0,2.21,52.23249263196967,0.7709144691368124,0.9564499702343595,13.336578134330471,30.16662843579209,0.6157606924366366,-0.03988388419724853,304.3483689859818,6.244282313755581,0.3561149677763637
IBM,2021,96.33572387695312,114.35086822509766,18.700377827808467,85.7,TRUSTED,36.250595,237.831,0.091,0.120900005,0.30156,11757500416.0,2.21,52.23249263196967,0.7709144691416441,0.9564499702343595,13.336578231111973,30.16663550614986,0.6157606924366366,-0.03988388419724853,304.3483689859816,6.244282313755581,0.3561149677763648
IBM,2022,116.16973114013672,126.27813720703125,8.701411260649866,85.7,TRUSTED,36.250595,237.831,0.091,0.120900005,0.30156,11757500416.0,2.21,52.23249263196967,0.7709144678210578,0.9564499702343595,13.33657755364148,30.166625174365247,0.6157606924366366,-0.03988388419724853,304.3483689860846,6.244282313755581,0.35611496777653684
IBM,2023,126.86970520019531,153.86837768554688,21.28062995239781,85.7,TRUSTED,36.250595,237.831,0.091,0.120900005,0.30156,11757500416.0,2.21,52.23249263196967,0.7709144678210578,0.9564499702343595,13.33657755364148,30.16662483642517,0.6157606924366366,-0.03988388419724853,304.3483689860846,6.244282313755581,0.35611496777654134
IBM,2024,151.93971252441406,303.7799987792969,99.93456202603038,85.7,TRUSTED,36.250595,237.831,0.091,0.120900005,0.30156,11757500416.0,2.21,52.23249263196967,0.7709144691355618,0.9564499702343595,13.336578134330471,30.166630006184636,0.6157606924366366,-0.03988388419724853,304.3483689859818,6.244282313755581,0.35611496777637824
INTC,2020,53.666473388671875,44.07122802734375,-17.87940357443634,28.6,RISKY,605.8333,39.881,0.028,0.0037099998,0.0018600001,-4420874752.0,0.0,18.41432166842442,-0.33340664139936393,-4.377338526636148,34.09226190655756,64.08020570799866,0.3594697560041482,-0.5468077903056849,37.83377677791453,1.8128574916294642,0.24387957489691459
INTC,2021,44.90293502807617,47.98710632324219,6.868529402894478,28.6,RISKY,605.8333,39.881,0.028,0.0037099998,0.0018600001,-4420874752.0,0.0,18.41432166842442,-0.33340664139936393,-4.377338526636148,34.09226190655756,64.08020570799866,0.3594697560041482,-0.5468077903056849,37.83377677791453,1.8128574916294642,0.24387957489691459
INTC,2022,49.350486755371094,25.485862731933594,-48.357423791448575,28.6,RISKY,605.8333,39.881,0.028,0.0037099998,0.0018600001,-4420874752.0,0.0,18.41432166842442,-0.33340664139936393,-4.377338526636148,34.09226190655756,64.08020570799866,0.3594697560041482,-0.5468077903056849,37.83377677791453,1.8128574916294642,0.24387957489691459
INTC,2023,25.775146484375,49.58590316772461,92.378744376036,28.6,RISKY,605.8333,39.881,0.028,0.0037099998,0.0018600001,-4420874752.0,0.0,18.41432166842442,-0.33340664139936393,-4.377338526636148,34.09226190655756,64.08020570799866,0.3594697560041482,-0.5468077903056849,37.83377677791453,1.8128574916294642,0.24387957489691459
INTC,2024,47.16828155517578,36.349998474121094,-22.935503953859,28.6,RISKY,605.8333,39.881,0.028,0.0037099998,0.0018600001,-4420874752.0,0.0,18.41432166842442,-0.33340664139936393,-4.377338526636148,34.09226190655756,64.08020570799866,0.3594697560041482,-0.5468077903056849,37.83377677791453,1.8128574916294642,0.24387957489691459
AMD,2020,49.099998474121094,92.29000091552734,87.9633478281475,71.4,TRUSTED,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,47.34564197338262,-4.094451093235193,-6.4487281906608125,34.509847531818345,60.81182014266765,0.41759056668257,-0.1701178386284356,215.1846448969857,8.273571559361049,0.5334718072719328
AMD,2021,92.30000305175781,145.14999389648438,57.25892643263576,71.4,TRUSTED,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,47.34564197338262,-4.094451093235193,-6.4487281906608125,34.509847531818345,60.81182014266765,0.41759056668257,-0.1701178386284356,215.1846448969857,8.273571559361049,0.5334718072719328
AMD,2022,150.24000549316406,64.7699966430664,-56.88898144641412,71.4,TRUSTED,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,47.34564197338262,-4.094451093235193,-6.4487281906608125,34.509847531818345,60.81182014266765,0.41759056668257,-0.1701178386284356,215.1846448969857,8.273571559361049,0.5334718072719328
AMD,2023,64.0199966430664,147.41000366210938,130.2561877407946,71.4,TRUSTED,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,47.34564197338262,-4.094451093235193,-6.4487281906608125,34.509847531818345,60.81182014266765,0.41759056668257,-0.1701178386284356,215.1846448969857,8.273571559361049,0.5334718072719328
AMD,2024,138.5800018310547,214.89999389648438,55.072875636466456,71.4,TRUSTED,112.513084,6.366,0.356,0.10323,0.05317,3245499904.0,0.0,47.34564197338262,-4.094451093235193,-6.4487281906608125,34.509847531818345,60.81182014266765,0.41759056668257,-0.1701178386284356,215.1846448969857,8.273571559361049,0.5334718072719328
AMAT,2020,58.772666931152344,83.29597473144531,41.72570189646173,85.7,TRUSTED,30.014996,34.533,-0.035,0.24669,0.35508,3653250048.0,0.71,42.279412177195056,5.454574761849045,7.827235797203224,38.39024865483542,45.65824781306118,0.4996763907617801,0.0503579897773913,255.66703409499502,8.10214342389788,0.4948511044866595
AMAT,2021,83.19062805175781,152.36424255371094,83.15072998236788,85.7,TRUSTED,30.014996,34.533,-0.035,0.24669,0.35508,3653250048.0,0.71,42.279412177195056,5.454574761845834,7.827235797203224,38.39024859868619,45.65824409123166,0.4996763907617801,0.0503579897773913,255.66703409499502,8.10214342389788,0.4948511044866598
AMAT,2022,154.24493408203125,94.78925323486328,-38.546277841156176,85.7,TRUSTED,30.014996,34.533,-0.035,0.24669,0.35508,3653250048.0,0.71,42.279412177195056,5.454574761877609,7.827235797203224,38.39024901980529,45.65824719908294,0.4996763907617801,0.0503579897773913,255.667034094994,8.10214342389788,0.49485110448665975
AMAT,2023,94.15655517578125,159.22044372558594,69.10181498073783,85.7,TRUSTED,30.014996,34.533,-0.035,0.24669,0.35508,3653250048.0,0.71,42.279412177195056,5.454574761020751,7.827235797203224,38.39024871098462,45.658247281145705,0.4996763907617801,0.0503579897773913,255.667034095167,8.10214342389788,0.49485110448666136
AMAT,2024,151.65582275390625,260.2300109863281,71.5924956001238,85.7,TRUSTED,30.014996,34.533,-0.035,0.24669,0.35508,3653250048.0,0.71,42.279412177195056,5.454574761020751,7.827235797203224,38.39024871098462,45.658247281145705,0.4996763907617801,0.0503579897773913,255.667034095167,8.10214342389788,0.49485110448666136
NOW,2020,58.24800109863281,109.47599792480469,87.9480769467543,85.7,TRUSTED,93.55151,21.255,0.218,0.13665,0.16813,3909874944.0,0.0,34.87921497664807,-4.340836821201691,-9.949999194670502,-15.072314275517495,40.40421871007604,1.518630562790987,-0.3636087978645117,162.3248920539253,5.429286411830357,0.18353339441102803
NOW,2021,105.36599731445312,130.9080047607422,24.241224016569383,85.7,TRUSTED,93.55151,21.255,0.218,0.13665,0.16813,3909874944.0,0.0,34.87921497664807,-4.340836821201691,-9.949999194670502,-15.072314275517495,40.40421871007604,1.518630562790987,-0.3636087978645117,162.3248920539253,5.429286411830357,0.18353339441102803
NOW,2022,126.02799987792969,77.65399932861328,-38.38353429092845,85.7,TRUSTED,93.55151,21.255,0.218,0.13665,0.16813,3909874944.0,0.0,34.87921497664807,-4.340836821201691,-9.949999194670502,-15.072314275517495,40.40421871007604,1.518630562790987,-0.3636087978645117,162.3248920539253,5.429286411830357,0.18353339441102803
NOW,2023,77.0999984741211,141.29800415039062,83.26589746667483,85.7,TRUSTED,93.55151,21.255,0.218,0.13665,0.16813,3909874944.0,0.0,34.87921497664807,-4.340836821201691,-9.949999194670502,-15.072314275517495,40.40421871007604,1.518630562790987,-0.3636087978645117,162.3248920539253,5.429286411830357,0.18353339441102803
NOW,2024,137.50399780273438,154.36000061035156,12.258554716204763,85.7,TRUSTED,93.55151,21.255,0.218,0.13665,0.16813,3909874944.0,0.0,34.87921497664807,-4.340836821201691,-9.949999194670502,-15.072314275517495,40.40421871007604,1.518630562790987,-0.3636087978645117,162.3248920539253,5.429286411830357,0.18353339441102803
CDNS,2020,71.44000244140625,135.25,89.31970237673146,85.7,TRUSTED,81.89406,47.685,0.101,0.20354,0.21736,1384099840.0,0.0,25.83169516918467,-1.6998231408550737,-2.1708084265761185,0.3412649807974842,38.76892571615571,0.4646614898917662,0.035136436218242736,320.9628142510062,6.848569597516741,0.38671613950364575
CDNS,2021,135.75999450683594,188.25,38.663824113900525,85.7,TRUSTED,81.89406,47.685,0.101,0.20354,0.21736,1384099840.0,0.0,25.83169516918467,-1.6998231408550737,-2.1708084265761185,0.3412649807974842,38.76892571615571,0.4646614898917662,0.035136436218242736,320.9628142510062,6.848569597516741,0.38671613950364575
CDNS,2022,183.16000366210938,160.63999938964844,-12.295263060818385,85.7,TRUSTED,81.89406,47.685,0.101,0.20354,0.21736,1384099840.0,0.0,25.83169516918467,-1.6998231408550737,-2.1708084265761185,0.3412649807974842,38.76892571615571,0.4646614898917662,0.035136436218242736,320.9628142510062,6.848569597516741,0.38671613950364575
CDNS,2023,159.63999938964844,272.3699951171875,70.61513164528917,85.7,TRUSTED,81.89406,47.685,0.101,0.20354,0.21736,1384099840.0,0.0,25.83169516918467,-1.6998231408550737,-2.1708084265761185,0.3412649807974842,38.76892571615571,0.4646614898917662,0.035136436218242736,320.9628142510062,6.848569597516741,0.38671613950364575
CDNS,2024,262.8999938964844,316.92999267578125,20.55154052250413,85.7,TRUSTED,81.89406,47.685,0.101,0.20354,0.21736,1384099840.0,0.0,25.83169516918467,-1.6998231408550737,-2.1708084265761185,0.3412649807974842,38.76892571615571,0.4646614898917662,0.035136436218242736,320.9628142510062,6.848569597516741,0.38671613950364575
SNPS,2020,142.8699951171875,256.9100036621094,79.82082483546097,85.7,TRUSTED,58.8453,50.459,0.378,0.18886,0.0716,2170938624.0,0.0,54.64745205692888,11.374713770276344,9.009748697219123,-2.752820842587933,56.1438945362016,0.7003597024488318,0.576406161096724,454.78996861227614,14.55356924874442,0.7298693602522995
SNPS,2021,254.6999969482422,370.80999755859375,45.586965842777914,85.7,TRUSTED,58.8453,50.459,0.378,0.18886,0.0716,2170938624.0,0.0,54.64745205692888,11.374713770276344,9.009748697219123,-2.752820842587933,56.1438945362016,0.7003597024488318,0.576406161096724,454.78996861227614,14.55356924874442,0.7298693602522995
SNPS,2022,361.1000061035156,319.2900085449219,-11.578509236194304,85.7,TRUSTED,58.8453,50.459,0.378,0.18886,0.0716,2170938624.0,0.0,54.64745205692888,11.374713770276344,9.009748697219123,-2.752820842587933,56.1438945362016,0.7003597024488318,0.576406161096724,454.78996861227614,14.55356924874442,0.7298693602522995
SNPS,2023,319.67999267578125,514.9099731445312,61.07044073501085,85.7,TRUSTED,58.8453,50.459,0.378,0.18886,0.0716,2170938624.0,0.0,54.64745205692888,11.374713770276344,9.009748697219123,-2.752820842587933,56.1438945362016,0.7003597024488318,0.576406161096724,454.78996861227614,14.55356924874442,0.7298693602522995
SNPS,2024,498.9700012207031,475.4700012207031,-4.709701974569317,85.7,TRUSTED,58.8453,50.459,0.378,0.18886,0.0716,2170938624.0,0.0,54.64745205692888,11.374713770276344,9.009748697219123,-2.752820842587933,56.1438945362016,0.7003597024488318,0.576406161096724,454.78996861227614,14.55356924874442,0.7298693602522995
ADI,2020,108.12915802001953,133.95535278320312,23.884579549210965,71.4,TRUSTED,60.55361,26.5,0.259,0.20575,0.06573,3904020224.0,1.43,49.29127004115205,8.022548255864876,10.37412355035529,20.81266426101588,39.452019544215716,0.46369901401949737,0.30759437951231594,269.98167468778036,5.386057534497452,0.5887710523635326
ADI,2021,133.80873107910156,162.83358764648438,21.691302453368795,71.4,TRUSTED,60.55361,26.5,0.259,0.20575,0.06573,3904020224.0,1.43,49.29127004115205,8.02254824942463,10.37412355035529,20.812664301255953,39.4520160171407,0.46369901401949737,0.30759437951231594,269.98167468896986,5.386057534497452,0.5887710523635089
ADI,2022,165.04164123535156,155.71177673339844,-5.653036671302011,71.4,TRUSTED,60.55361,26.5,0.259,0.20575,0.06573,3904020224.0,1.43,49.29127004115205,8.02254824942463,10.37412355035529,20.812664301255953,39.4520160171407,0.46369901401949737,0.30759437951231594,269.98167468896986,5.386057534497452,0.5887710523635089
ADI,2023,154.21189880371094,192.08021545410156,24.55602774114819,71.4,TRUSTED,60.55361,26.5,0.259,0.20575,0.06573,3904020224.0,1.43,49.29127004115205,8.022548249397005,10.37412355035529,20.812664220775815,39.452025097116085,0.46369901401949737,0.30759437951231594,269.9816746889711,5.386057534497452,0.5887710523635398
ADI,2024,187.2627410888672,276.7300109863281,47.776332535367224,71.4,TRUSTED,60.55361,26.5,0.259,0.20575,0.06573,3904020224.0,1.43,49.29127004115205,8.02254825588875,10.37412355035529,20.812664301255953,39.452027743553444,0.46369901401949737,0.30759437951231594,269.98167468777933,5.386057534497452,0.5887710523635356
MRVL,2020,26.667007446289062,46.58950424194336,74.70840826733514,100.0,TRUSTED,30.873241,33.988,0.368,0.31748,0.18040001,1953600000.0,0.27,31.49025560716261,-0.7255338843749541,0.05820032893958082,18.78165686594235,68.41221268434538,0.6462544701611912,-0.48745006974433003,87.08573120871897,4.470714569091797,0.43925294757073585
MRVL,2021,45.42231369018555,86.03820037841797,89.41835716529857,100.0,TRUSTED,30.873241,33.988,0.368,0.31748,0.18040001,1953600000.0,0.27,31.49025560716261,-0.7255338843394838,0.05820032893958082,18.781657080787888,68.41221571370293,0.6462544701611912,-0.48745006974433003,87.0857312087157,4.470714569091797,0.4392529475707344
MRVL,2022,87.99628448486328,36.600608825683594,-58.40664291686149,100.0,TRUSTED,30.873241,33.988,0.368,0.31748,0.18040001,1953600000.0,0.27,31.49025560716261,-0.7255338843394838,0.05820032893958082,18.781657080787888,68.41221571370293,0.6462544701611912,-0.48745006974433003,87.0857312087157,4.470714569091797,0.4392529475707344
MRVL,2023,35.56306076049805,59.90845489501953,68.45697083970715,100.0,TRUSTED,30.873241,33.988,0.368,0.31748,0.18040001,1953600000.0,0.27,31.49025560716261,-0.7255338843738599,0.05820032893958082,18.781657050095653,68.41221530367463,0.6462544701611912,-0.48745006974433003,87.08573120871893,4.470714569091797,0.43925294757074107
MRVL,2024,57.78269958496094,87.68000030517578,51.740920612847574,100.0,TRUSTED,30.873241,33.988,0.368,0.31748,0.18040001,1953600000.0,0.27,31.49025560716261,-0.7255338843394838,0.05820032893958082,18.781657080787888,68.41221597265708,0.6462544701611912,-0.48745006974433003,87.0857312087157,4.470714569091797,0.4392529475707363
MCHP,2020,47.97977066040039,61.84965133666992,28.907767764127506,42.9,CAUTION,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,55.910324467263536,2.1271883470580306,8.102350186038027,9.012902527052816,59.21028922888877,0.5078856216114476,1.1095880692026816,63.35125789190211,2.136427470615932,0.6062701734539641
MCHP,2021,62.025997161865234,79.63013458251953,28.381869258327146,42.9,CAUTION,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,55.910324467263536,2.1271883470580306,8.102350186038027,9.012902527052816,59.21028922888877,0.5078856216114476,1.1095880692026816,63.35125789190211,2.136427470615932,0.6062701734539641
MCHP,2022,80.4714126586914,65.3010482788086,-18.851867860485882,42.9,CAUTION,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,55.910324467263536,2.1271883475215247,8.102350186038027,9.012902527052816,59.21028560780335,0.5078856216114476,1.1095880692026816,63.35125789183177,2.136427470615932,0.6062701734539636
MCHP,2023,64.23204040527344,85.47891235351562,33.078307670415874,42.9,CAUTION,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,55.910324467263536,2.1271883470578175,8.102350186038027,9.012902318943475,59.210290498928316,0.5078856216114476,1.1095880692026816,63.35125789190211,2.136427470615932,0.606270173453965
MCHP,2024,82.04761505126953,65.3499984741211,-20.351129727188912,42.9,CAUTION,0.0,80.841,-0.02,-0.04394,-0.02854,1032800000.0,2.79,55.910324467263536,2.1271883470578246,8.102350186038027,9.012902318943475,59.21029060159108,0.5078856216114476,1.1095880692026816,63.35125789190211,2.136427470615932,0.6062701734539641
KLAC,2020,169.92198181152344,246.5025634765625,45.068084098725876,100.0,TRUSTED,39.835163,122.127,0.13,0.33828998,0.99167997,2757365760.0,0.6,60.36212767317258,23.261852293504944,7.475598680038418,37.064072248728046,43.35148191874346,0.5507300588411107,0.3757248523255715,1214.31463722154,40.110691615513396,0.9101197274676531
KLAC,2021,246.6731414794922,409.36181640625,65.95313699375063,100.0,TRUSTED,39.835163,122.127,0.13,0.33828998,0.99167997,2757365760.0,0.6,60.36212767317258,23.26185229345083,7.475598680038418,37.06407211316461,43.35148257061759,0.5507300588411107,0.3757248523255715,1214.3146372215417,40.110691615513396,0.9101197274677032
KLAC,2022,417.0395812988281,366.098388671875,-12.214953906365881,100.0,TRUSTED,39.835163,122.127,0.13,0.33828998,0.99167997,2757365760.0,0.6,60.36212767317258,23.261852293504944,7.475598680038418,37.064072248728046,43.351481954596814,0.5507300588411107,0.3757248523255715,1214.31463722154,40.110691615513396,0.9101197274677032
KLAC,2023,365.63226318359375,571.29443359375,56.24836512495829,100.0,TRUSTED,39.835163,122.127,0.13,0.33828998,0.99167997,2757365760.0,0.6,60.36212767317258,23.26185229756379,7.475598680038418,37.06407184203778,43.351477652109295,0.5507300588411107,0.3757248523255715,1214.31463722086,40.110691615513396,0.9101197274677744
KLAC,2024,550.7443237304688,1268.75,130.37005472995475,100.0,TRUSTED,39.835163,122.127,0.13,0.33828998,0.99167997,2757365760.0,0.6,60.36212767317258,23.261852297636324,7.475598680038418,37.064072022789,43.35148024846448,0.5507300588411107,0.3757248523255715,1214.314637220858,40.110691615513396,0.9101197274677665
LRCX,2020,27.74893569946289,45.87199401855469,65.31082314426419,100.0,TRUSTED,38.581497,43.991,0.277,0.29657,0.62261003,4278629376.0,0.59,63.77122457550849,5.0451244359447,12.407835069008476,60.361817509714896,48.73315161875056,0.552386666370251,0.5797688465933609,163.2578759740907,6.982857840401786,0.9600072065430499
LRCX,2021,45.26313400268555,68.6375732421875,51.64123022969444,100.0,TRUSTED,38.581497,43.991,0.277,0.29657,0.62261003,4278629376.0,0.59,63.77122457550849,5.0451244359028635,12.407835069008476,60.36181694966454,48.73314590601658,0.552386666370251,0.5797688465933609,163.2578759740929,6.982857840401786,0.9600072065429376
LRCX,2022,69.31884765625,40.73264694213867,-41.23871310710386,100.0,TRUSTED,38.581497,43.991,0.277,0.29657,0.62261003,4278629376.0,0.59,63.77122457550849,5.045124435516101,12.407835069008476,60.36181778974008,48.733157218249495,0.552386666370251,0.5797688465933609,163.25787597459927,6.982857840401786,0.9600072065430566
LRCX,2023,40.15117263793945,76.83360290527344,91.36079436113953,100.0,TRUSTED,38.581497,43.991,0.277,0.29657,0.62261003,4278629376.0,0.59,63.77122457550849,5.045124435511525,12.407835069008476,60.36181776173757,48.733146729386064,0.552386666370251,0.5797688465933609,163.2578759745997,6.982857840401786,0.9600072065430556
LRCX,2024,73.50230407714844,175.16000366210938,138.30545975573833,100.0,TRUSTED,38.581497,43.991,0.277,0.29657,0.62261003,4278629376.0,0.59,63.77122457550849,5.045124435902977,12.407835069008476,60.36181694966454,48.7331438541467,0.552386666370251,0.5797688465933609,163.2578759740929,6.982857840401786,0.9600072065430368
NXPI,2020,116.25788879394531,146.06874084472656,25.642003618023544,85.7,TRUSTED,27.93325,117.34,-0.024,0.17111,0.20872,1663374976.0,1.79,49.22992162721556,5.712174833470954,6.825843661370971,8.124948426947796,46.461841695954156,0.6539460136166705,0.7771699773700644,220.98170547202983,5.765704136257666,0.6041383129061418
NXPI,2021,148.49725341796875,211.8032684326172,42.63110162479824,85.7,TRUSTED,27.93325,117.34,-0.024,0.17111,0.20872,1663374976.0,1.79,49.22992162721556,5.7121748334715505,6.825843661370971,8.124948426947796,46.461845885116894,0.6539460136166705,0.7771699773700644,220.98170547202983,5.765704136257666,0.604138312906143
NXPI,2022,214.23077392578125,149.38833618164062,-30.267564531417335,85.7,TRUSTED,27.93325,117.34,-0.024,0.17111,0.20872,1663374976.0,1.79,49.22992162721556,5.712174833470954,6.825843661370971,8.124948426947796,46.461841695954156,0.6539460136166705,0.7771699773700644,220.98170547202983,5.765704136257666,0.6041383129061418
NXPI,2023,146.57130432128906,221.6806640625,51.24424599276867,85.7,TRUSTED,27.93325,117.34,-0.024,0.17111,0.20872,1663374976.0,1.79,49.22992162721556,5.7121748333819085,6.825843661370971,8.12494834800693,46.46183429173369,0.6539460136166705,0.7771699773700644,220.98170547203426,5.765704136257666,0.6041383129061446
NXPI,2024,213.47671508789062,225.97999572753906,5.856976314489711,85.7,TRUSTED,27.93325,117.34,-0.024,0.17111,0.20872,1663374976.0,1.79,49.22992162721556,5.712174830670904,6.825843661370971,8.124948663770397,46.461835672948766,0.6539460136166705,0.7771699773700644,220.98170547285622,5.765704136257666,0.6041383129061406
FTNT,2020,21.93600082397461,29.604000091552734,34.956231671898486,100.0,TRUSTED,33.193417,148.116,0.144,0.28584,2.28043,1709100032.0,0.0,44.40895165736149,-0.49308998915378766,-2.496453956384795,-12.044625828217438,41.50599998947976,0.6235559454027174,-0.10993832874354204,81.67671340205314,2.1514298575265065,0.30625993750159236
FTNT,2021,29.11199951171875,71.95600128173828,147.16956062318255,100.0,TRUSTED,33.193417,148.116,0.144,0.28584,2.28043,1709100032.0,0.0,44.40895165736149,-0.49308998915378766,-2.496453956384795,-12.044625828217438,41.50599998947976,0.6235559454027174,-0.10993832874354204,81.67671340205314,2.1514298575265065,0.30625993750159236
FTNT,2022,66.6240005493164,48.88999938964844,-26.61803706389698,100.0,TRUSTED,33.193417,148.116,0.144,0.28584,2.28043,1709100032.0,0.0,44.40895165736149,-0.49308998915378766,-2.496453956384795,-12.044625828217438,41.50599998947976,0.6235559454027174,-0.10993832874354204,81.67671340205314,2.1514298575265065,0.30625993750159236
FTNT,2023,48.52000045776367,58.529998779296875,20.630664111899254,100.0,TRUSTED,33.193417,148.116,0.144,0.28584,2.28043,1709100032.0,0.0,44.40895165736149,-0.49308998915378766,-2.496453956384795,-12.044625828217438,41.50599998947976,0.6235559454027174,-0.10993832874354204,81.67671340205314,2.1514298575265065,0.30625993750159236
FTNT,2024,57.779998779296875,80.66000366210938,39.598486268938146,100.0,TRUSTED,33.193417,148.116,0.144,0.28584,2.28043,1709100032.0,0.0,44.40895165736149,-0.49308998915378766,-2.496453956384795,-12.044625828217438,41.50599998947976,0.6235559454027174,-0.10993832874354204,81.67671340205314,2.1514298575265065,0.30625993750159236
SNOW,2020,253.92999267578125,300.9200134277344,18.50510853672577,57.1,CAUTION,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,24.924588285024058,-7.667145861377406,-8.775687498311665,7.7185564807676394,49.43933416798098,0.7667618650668611,-0.8971092797540393,230.1059843206325,8.692858014787946,0.3915537396065758
SNOW,2021,278.239990234375,340.6300048828125,22.423094033278023,57.1,CAUTION,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,24.924588285024058,-7.667145861377406,-8.775687498311665,7.7185564807676394,49.43933416798098,0.7667618650668611,-0.8971092797540393,230.1059843206325,8.692858014787946,0.3915537396065758
SNOW,2022,332.010009765625,143.5399932861328,-56.766365752809186,57.1,CAUTION,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,24.924588285024058,-7.667145861377406,-8.775687498311665,7.7185564807676394,49.43933416798098,0.7667618650668611,-0.8971092797540393,230.1059843206325,8.692858014787946,0.3915537396065758
SNOW,2023,135.5,199.0,46.86346863468634,57.1,CAUTION,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,24.924588285024058,-7.667145861377406,-8.775687498311665,7.7185564807676394,49.43933416798098,0.7667618650668611,-0.8971092797540393,230.1059843206325,8.692858014787946,0.3915537396065758
SNOW,2024,189.1199951171875,225.10000610351562,19.02496399919704,57.1,CAUTION,0.0,125.912,0.287,-0.30764,-0.53093,1285029632.0,0.0,24.924588285024058,-7.667145861377406,-8.775687498311665,7.7185564807676394,49.43933416798098,0.7667618650668611,-0.8971092797540393,230.1059843206325,8.692858014787946,0.3915537396065758
WDAY,2020,167.4600067138672,236.92999267578125,41.48452357380762,57.1,CAUTION,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,51.13723521293443,-2.4011284952443077,-4.965406207491366,-8.41097788620718,34.90424322315988,0.8180730848476917,-0.045056031309049,219.6562649781579,4.5557131086077005,0.3344987537296966
WDAY,2021,228.0800018310547,276.5,21.229392222125366,57.1,CAUTION,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,51.13723521293443,-2.4011284952443077,-4.965406207491366,-8.41097788620718,34.90424322315988,0.8180730848476917,-0.045056031309049,219.6562649781579,4.5557131086077005,0.3344987537296966
WDAY,2022,263.7200012207031,167.3300018310547,-36.5501285239951,57.1,CAUTION,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,51.13723521293443,-2.4011284952443077,-4.965406207491366,-8.41097788620718,34.90424322315988,0.8180730848476917,-0.045056031309049,219.6562649781579,4.5557131086077005,0.3344987537296966
WDAY,2023,169.35000610351562,276.05999755859375,63.01150729799878,57.1,CAUTION,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,51.13723521293443,-2.4011284952443077,-4.965406207491366,-8.41097788620718,34.90424322315988,0.8180730848476917,-0.045056031309049,219.6562649781579,4.5557131086077005,0.3344987537296966
WDAY,2024,268.2799987792969,215.44000244140625,-19.69583889157535,57.1,CAUTION,90.90296,42.719,0.126,0.06955,0.073359996,2698874880.0,0.0,51.13723521293443,-2.4011284952443077,-4.965406207491366,-8.41097788620718,34.90424322315988,0.8180730848476917,-0.045056031309049,219.6562649781579,4.5557131086077005,0.3344987537296966
PANW,2020,39.23500061035156,59.29833221435547,51.13631016157165,85.7,TRUSTED,119.063286,4.951,0.157,0.11687,0.15324001,3034449920.0,0.0,41.67923255308088,-3.618309201810348,-6.654469213806796,-2.172290564300024,34.950777374631365,0.5483596778450384,-0.08640687447036849,191.04294724533978,4.0414308820452005,0.38804342820703874
PANW,2021,58.61000061035156,93.56999969482422,59.64852195940449,85.7,TRUSTED,119.063286,4.951,0.157,0.11687,0.15324001,3034449920.0,0.0,41.67923255308088,-3.618309201810348,-6.654469213806796,-2.172290564300024,34.950777374631365,0.5483596778450384,-0.08640687447036849,191.04294724533978,4.0414308820452005,0.38804342820703874
PANW,2022,90.70166778564453,69.7699966430664,-23.077493119581874,85.7,TRUSTED,119.063286,4.951,0.157,0.11687,0.15324001,3034449920.0,0.0,41.67923255308088,-3.618309201810348,-6.654469213806796,-2.172290564300024,34.950777374631365,0.5483596778450384,-0.08640687447036849,191.04294724533978,4.0414308820452005,0.38804342820703874
PANW,2023,69.2249984741211,147.44000244140625,112.98664599685743,85.7,TRUSTED,119.063286,4.951,0.157,0.11687,0.15324001,3034449920.0,0.0,41.67923255308088,-3.618309201810348,-6.654469213806796,-2.172290564300024,34.950777374631365,0.5483596778450384,-0.08640687447036849,191.04294724533978,4.0414308820452005,0.38804342820703874
